"Team","Year","Lg","Rec","WinPct","PDpG","OffPass","OffRun","DefPass","DefRun","TotOff","TotDef","ST","Total","Link"
"DEN","1972","NFL","5-9-0",0.357,-1.8,10.2,4.9,3.2,-1.2,7.6,1,3.2,9.8,"http://www.pro-football-reference.com/teams/den/1972.htm"
"DEN","1973","NFL","7-5-2",0.571,4.1,23.3,8.7,22.4,1.9,15.3,11.8,2.6,6.2,"http://www.pro-football-reference.com/teams/den/1973.htm"
"DEN","1974","NFL","7-6-1",0.536,0.6,14.2,13.8,8.2,2.4,13.9,5.2,-4,4.7,"http://www.pro-football-reference.com/teams/den/1974.htm"
"DEN","1975","NFL","6-8-0",0.429,-3.8,-15.7,-6.1,-0.1,-4.6,-10.8,-2.7,0.9,-7.2,"http://www.pro-football-reference.com/teams/den/1975.htm"
"DEN","1976","NFL","9-5-0",0.643,7.8,-15.6,-4.6,-15.2,-9.6,-9.5,-12.2,6.4,9.1,"http://www.pro-football-reference.com/teams/den/1976.htm"
"DEN","1977","NFL","12-2-0",0.857,9,5.6,-3.2,-14.9,-19.9,0.4,-17.4,8.2,26,"http://www.pro-football-reference.com/teams/den/1977.htm"
"DEN","1978","NFL","10-6-0",0.625,5.3,0.6,-1.9,-12.1,-8.1,-0.8,-10,5.2,14.4,"http://www.pro-football-reference.com/teams/den/1978.htm"
"DEN","1979","NFL","10-6-0",0.625,1.7,-1.9,-2.9,5,-11.8,-2.4,-3.2,-0.4,0.5,"http://www.pro-football-reference.com/teams/den/1979.htm"
"DEN","1980","NFL","8-8-0",0.5,-0.8,-4.8,0.4,13.6,-1.6,-2.3,5.5,3.2,-4.6,"http://www.pro-football-reference.com/teams/den/1980.htm"
"DEN","1981","NFL","10-6-0",0.625,2,0.8,-11.6,-17,1,-5.2,-8.6,-2.3,1.1,"http://www.pro-football-reference.com/teams/den/1981.htm"
"DEN","1982","NFL","2-7-0",0.222,-8.7,-21,-14.2,8.6,-16.7,-18.1,-3.4,6,-8.7,"http://www.pro-football-reference.com/teams/den/1982.htm"
"DEN","1983","NFL","9-7-0",0.563,-1.6,-18.2,-7.2,1.5,-5.2,-13.1,-1.6,4.9,-6.7,"http://www.pro-football-reference.com/teams/den/1983.htm"
"DEN","1984","NFL","13-3-0",0.813,7,-0.9,0.9,-5.1,-6.9,0,-5.8,1.3,7.1,"http://www.pro-football-reference.com/teams/den/1984.htm"
"DEN","1985","NFL","11-5-0",0.688,3.2,-0.9,-0.5,-6.4,1.3,-0.7,-3,-5.1,-2.8,"http://www.pro-football-reference.com/teams/den/1985.htm"
"DEN","1986","NFL","11-5-0",0.688,3.2,16,-0.4,-1.1,-0.4,8.9,-0.8,3.8,13.5,"http://www.pro-football-reference.com/teams/den/1986.htm"
"DEN","1987","NFL","10-4-1",0.7,6.1,11.4,6.1,-7.2,8.9,8.8,0.6,-1.1,7.1,"http://www.pro-football-reference.com/teams/den/1987.htm"
"DEN","1988","NFL","8-8-0",0.5,-1.6,3.1,-5.6,14.6,12.4,-0.7,13.4,-1.7,-15.7,"http://www.pro-football-reference.com/teams/den/1988.htm"
"DEN","1989","NFL","11-5-0",0.688,8.5,0.2,1.7,-19.8,-6.9,1,-14.2,2.2,17.4,"http://www.pro-football-reference.com/teams/den/1989.htm"
"DEN","1990","NFL","5-11-0",0.313,-2.7,1.4,11,20.3,2,5.7,11.7,-0.1,-6.2,"http://www.pro-football-reference.com/teams/den/1990.htm"
"DEN","1991","NFL","12-4-0",0.75,4.3,-8.3,2.6,-19.1,-1.2,-2.9,-11.3,1.1,9.6,"http://www.pro-football-reference.com/teams/den/1991.htm"
"DEN","1992","NFL","8-8-0",0.5,-4.2,-19.9,-3.1,10.5,-4.9,-12.6,3,1.8,-13.9,"http://www.pro-football-reference.com/teams/den/1992.htm"
"DEN","1993","NFL","9-7-0",0.563,5.6,24.1,-0.6,3.8,-5.7,13.2,0,-0.5,12.7,"http://www.pro-football-reference.com/teams/den/1993.htm"
"DEN","1994","NFL","7-9-0",0.438,-3.1,1.2,2.9,19.8,8.1,1.9,14.8,2,-11,"http://www.pro-football-reference.com/teams/den/1994.htm"
"DEN","1995","NFL","8-8-0",0.5,2.7,21.1,13.7,22.8,9.1,18,16.7,1.1,2.4,"http://www.pro-football-reference.com/teams/den/1995.htm"
"DEN","1996","NFL","13-3-0",0.813,7.3,7.5,16.6,-15.4,-7.6,11.9,-12.6,-0.5,24,"http://www.pro-football-reference.com/teams/den/1996.htm"
"DEN","1997","NFL","12-4-0",0.75,11.6,17.5,19.7,-17.9,8.2,18.5,-7.4,3.8,29.7,"http://www.pro-football-reference.com/teams/den/1997.htm"
"DEN","1998","NFL","14-2-0",0.875,12,37.1,25.7,9,-2.4,31.3,4.9,2,28.5,"http://www.pro-football-reference.com/teams/den/1998.htm"
"DEN","1999","NFL","6-10-0",0.375,-0.3,3.8,6.5,-6.5,4.6,5,-1.4,-2.6,3.8,"http://www.pro-football-reference.com/teams/den/1999.htm"
"DEN","2000","NFL","11-5-0",0.688,7.3,27.9,9.6,-5,10.6,19.4,0.5,-3,15.8,"http://www.pro-football-reference.com/teams/den/2000.htm"
"DEN","2001","NFL","8-8-0",0.5,0.1,-8.5,-4.8,-6,-7.5,-6.7,-6.6,1.9,1.8,"http://www.pro-football-reference.com/teams/den/2001.htm"
"DEN","2002","NFL","9-7-0",0.563,3,1.7,14.8,-4.6,-0.3,7.4,-2.9,-3.2,7.1,"http://www.pro-football-reference.com/teams/den/2002.htm"
"DEN","2003","NFL","10-6-0",0.625,5,1.4,9.1,-5.6,-8,5.4,-6.6,0.6,12.6,"http://www.pro-football-reference.com/teams/den/2003.htm"
"DEN","2004","NFL","10-6-0",0.625,4.8,12.4,2.5,-15.5,-4.9,7.4,-10.9,-2.2,16.2,"http://www.pro-football-reference.com/teams/den/2004.htm"
"DEN","2005","NFL","13-3-0",0.813,8.6,26.7,24.7,-9.4,-0.6,25.6,-6.3,-2.5,29.5,"http://www.pro-football-reference.com/teams/den/2005.htm"
"DEN","2006","NFL","9-7-0",0.563,0.9,-9.1,-1.4,-1.8,-1.6,-5.2,-1.7,2.4,-1.1,"http://www.pro-football-reference.com/teams/den/2006.htm"
"DEN","2007","NFL","7-9-0",0.438,-5.6,13.1,1.3,7.1,7.1,7.9,7.1,-4.2,-3.4,"http://www.pro-football-reference.com/teams/den/2007.htm"
"DEN","2008","NFL","8-8-0",0.5,-4.9,16.3,12.5,31.2,17.9,14.8,24.9,-6.6,-16.7,"http://www.pro-football-reference.com/teams/den/2008.htm"
"DEN","2009","NFL","8-8-0",0.5,0.1,5.9,-1.3,-18.9,1.7,2.8,-9.6,0.4,12.8,"http://www.pro-football-reference.com/teams/den/2009.htm"
"DEN","2010","NFL","4-12-0",0.25,-7.9,7.5,-6.7,22.9,11.2,2,17,0.2,-14.8,"http://www.pro-football-reference.com/teams/den/2010.htm"
"DEN","2011","NFL","8-8-0",0.5,-5.1,-33.2,0.3,9.5,-3.5,-15.2,3.5,2.5,-16.3,"http://www.pro-football-reference.com/teams/den/2011.htm"
"DEN","2012","NFL","13-3-0",0.813,12,30.2,-4,-19.5,-14.1,15.1,-17.4,4.1,36.6,"http://www.pro-football-reference.com/teams/den/2012.htm"
"DEN","2013","NFL","13-3-0",0.813,12.9,42.6,-1.7,-0.8,-4.6,25,-2.3,-1.2,26.1,"http://www.pro-football-reference.com/teams/den/2013.htm"
"DET","1950","NFL","6-6-0",0.5,3,-10.1,-6.4,6.4,-17.9,-8.7,-5.8,-2.5,-5.4,"http://www.pro-football-reference.com/teams/det/1950.htm"
"DET","1951","NFL","7-4-1",0.625,6.4,13.6,-0.4,12.1,-14.7,7.3,-2.4,3.3,12.9,"http://www.pro-football-reference.com/teams/det/1951.htm"
"DET","1952","NFL","9-3-0",0.75,12.7,16.8,3.2,-5.7,-13.1,9.6,-9.1,6.9,25.6,"http://www.pro-football-reference.com/teams/det/1952.htm"
"DET","1953","NFL","10-2-0",0.833,5.5,9.8,2.6,-8.8,-4.1,5.8,-6.4,1.3,13.5,"http://www.pro-football-reference.com/teams/det/1953.htm"
"DET","1954","NFL","9-2-1",0.792,12.3,25.7,2.6,-18.2,-5.4,14.5,-11.6,6.6,32.7,"http://www.pro-football-reference.com/teams/det/1954.htm"
"DET","1955","NFL","3-9-0",0.25,-3.8,10.3,-10.6,30,-6.1,0.1,9,2.5,-6.3,"http://www.pro-football-reference.com/teams/det/1955.htm"
"DET","1956","NFL","9-3-0",0.75,9.3,14.6,1.7,-15.7,-10.7,6.6,-13,-0.5,19.1,"http://www.pro-football-reference.com/teams/det/1956.htm"
"DET","1957","NFL","8-4-0",0.667,1.7,-10.8,11.7,-3.5,-6.2,0.8,-5,0.3,6.1,"http://www.pro-football-reference.com/teams/det/1957.htm"
"DET","1958","NFL","4-7-1",0.375,-1.3,-5.5,-10.8,5.3,-3.7,-8.2,0.4,3.5,-5.1,"http://www.pro-football-reference.com/teams/det/1958.htm"
"DET","1959","NFL","3-8-1",0.292,-6,-50.9,-0.3,8.1,-10.1,-25.2,-2.1,-2.8,-25.9,"http://www.pro-football-reference.com/teams/det/1959.htm"
"DET","1960","NFL","7-5-0",0.583,2.3,-18.2,7.6,-4.6,-2,-5,-3.4,-1.1,-2.7,"http://www.pro-football-reference.com/teams/det/1960.htm"
"DET","1961","NFL","8-5-1",0.607,0.9,-10.7,-5,-14.3,-15.8,-7.9,-15,-3.5,3.6,"http://www.pro-football-reference.com/teams/det/1961.htm"
"DET","1962","NFL","11-3-0",0.786,9.9,5.5,-6.5,-29.7,-21.7,-1,-26.1,-2.2,22.9,"http://www.pro-football-reference.com/teams/det/1962.htm"
"DET","1963","NFL","5-8-1",0.393,4.4,-3.6,-2.9,-16.8,-6.8,-3.2,-11.9,1.1,9.7,"http://www.pro-football-reference.com/teams/det/1963.htm"
"DET","1964","NFL","7-5-2",0.571,1.4,1.2,-10.5,-10.6,-5.4,-4.6,-8.1,6.7,10.2,"http://www.pro-football-reference.com/teams/det/1964.htm"
"DET","1965","NFL","6-7-1",0.464,-2.7,-36,-8.4,-38.2,-11.5,-21.4,-24.6,2.7,6,"http://www.pro-football-reference.com/teams/det/1965.htm"
"DET","1966","NFL","4-9-1",0.321,-7.9,-13.3,-5.5,0.6,10.3,-9.8,5.9,4.7,-11,"http://www.pro-football-reference.com/teams/det/1966.htm"
"DET","1967","NFL","5-7-2",0.429,0.1,-16.4,-0.5,-15.3,-0.2,-7.5,-6.6,-5,-5.9,"http://www.pro-football-reference.com/teams/det/1967.htm"
"DET","1968","NFL","4-8-2",0.357,-2.4,1.9,-7.8,-7.1,-5,-3,-5.9,-2.4,0.5,"http://www.pro-football-reference.com/teams/det/1968.htm"
"DET","1969","NFL","9-4-1",0.679,5.1,-21.2,-7.3,-23.3,-17.6,-13.4,-20.5,6.4,13.5,"http://www.pro-football-reference.com/teams/det/1969.htm"
"DET","1970","NFL","10-4-0",0.714,10.4,17.2,9.6,-10.3,-12.9,12.6,-11.5,6.1,30.2,"http://www.pro-football-reference.com/teams/det/1970.htm"
"DET","1971","NFL","7-6-1",0.536,3.9,24,12.9,15.3,11.3,17.1,13,1.3,5.4,"http://www.pro-football-reference.com/teams/det/1971.htm"
"DET","1972","NFL","8-5-1",0.607,3.5,13.2,14.6,17.6,9,14,12.5,-2.8,-1.2,"http://www.pro-football-reference.com/teams/det/1972.htm"
"DET","1973","NFL","6-7-1",0.464,1.7,5,9.9,-5.3,8,7.9,2.4,0.9,6.4,"http://www.pro-football-reference.com/teams/det/1973.htm"
"DET","1974","NFL","7-7-0",0.5,-1,13.7,-0.1,6,16.6,6.9,11.6,2.6,-2.1,"http://www.pro-football-reference.com/teams/det/1974.htm"
"DET","1975","NFL","7-7-0",0.5,-1.2,-2.4,-0.9,-5,0.4,-1.5,-2.1,-1.6,-1.1,"http://www.pro-football-reference.com/teams/det/1975.htm"
"DET","1976","NFL","6-8-0",0.429,3,4,-0.9,-19.1,-4.9,1.3,-10.7,0.2,12.2,"http://www.pro-football-reference.com/teams/det/1976.htm"
"DET","1977","NFL","6-8-0",0.429,-4.9,-21.3,-6.7,8.8,-4.2,-13.7,0.9,-3.1,-17.7,"http://www.pro-football-reference.com/teams/det/1977.htm"
"DET","1978","NFL","7-9-0",0.438,-0.6,-0.6,-0.9,3.3,1.8,-0.8,2.4,3,-0.2,"http://www.pro-football-reference.com/teams/det/1978.htm"
"DET","1979","NFL","2-14-0",0.125,-9.1,-31.6,-11.4,0.8,1.9,-22.2,1.4,-0.9,-24.5,"http://www.pro-football-reference.com/teams/det/1979.htm"
"DET","1980","NFL","9-7-0",0.563,3.9,0.1,5.9,-1.8,-7.6,3.3,-4.5,-4.3,3.5,"http://www.pro-football-reference.com/teams/det/1980.htm"
"DET","1981","NFL","8-8-0",0.5,4.7,0.1,18.1,-2.9,-6.1,10.1,-4.4,3.4,17.9,"http://www.pro-football-reference.com/teams/det/1981.htm"
"DET","1982","NFL","4-5-0",0.444,0.6,-33.8,-4.6,-14.1,-12.9,-20,-13.6,5.4,-1.1,"http://www.pro-football-reference.com/teams/det/1982.htm"
"DET","1983","NFL","9-7-0",0.563,3.8,-16.4,4,-5,3.1,-6.5,-1.2,5.2,-0.1,"http://www.pro-football-reference.com/teams/det/1983.htm"
"DET","1984","NFL","4-11-1",0.281,-7.8,-8.5,8.6,28.8,-6.3,-1.2,11,-4.1,-16.2,"http://www.pro-football-reference.com/teams/det/1984.htm"
"DET","1985","NFL","7-9-0",0.438,-3.7,-8.6,-15.3,-0.7,14,-11.8,6.9,3.1,-15.6,"http://www.pro-football-reference.com/teams/det/1985.htm"
"DET","1986","NFL","5-11-0",0.313,-3.1,-7.7,-4.2,-1.8,7.4,-6.1,2.9,-3.1,-12.1,"http://www.pro-football-reference.com/teams/det/1986.htm"
"DET","1987","NFL","4-11-0",0.267,-7.7,-13.3,-10.1,13.2,4.8,-12,9,3,-18,"http://www.pro-football-reference.com/teams/det/1987.htm"
"DET","1988","NFL","4-12-0",0.25,-5.8,-26,-20.3,10.2,3.1,-23.6,6.8,4.3,-26.1,"http://www.pro-football-reference.com/teams/det/1988.htm"
"DET","1989","NFL","7-9-0",0.438,-3.3,-26.3,19.3,17.7,-4.7,-5.6,8.1,6.5,-7.3,"http://www.pro-football-reference.com/teams/det/1989.htm"
"DET","1990","NFL","6-10-0",0.375,-2.5,-5.3,31.6,11.1,15.1,10.2,13.1,0,-2.9,"http://www.pro-football-reference.com/teams/det/1990.htm"
"DET","1991","NFL","12-4-0",0.75,2.8,-5.9,10.4,1.7,-1.7,2,0.2,3.4,5.2,"http://www.pro-football-reference.com/teams/det/1991.htm"
"DET","1992","NFL","5-11-0",0.313,-3.7,-12.3,1.4,1.2,3.2,-6.2,2.2,1.4,-6.9,"http://www.pro-football-reference.com/teams/det/1992.htm"
"DET","1993","NFL","10-6-0",0.625,0.4,-16.4,-0.5,-4,2.2,-8.7,-1.3,3.7,-3.7,"http://www.pro-football-reference.com/teams/det/1993.htm"
"DET","1994","NFL","9-7-0",0.563,0.9,2.3,20.7,5.1,5.5,10.7,5.3,-1.2,4.2,"http://www.pro-football-reference.com/teams/det/1994.htm"
"DET","1995","NFL","10-6-0",0.625,6.3,25.3,15.4,-5.6,15.3,21.6,2.7,-6.5,12.3,"http://www.pro-football-reference.com/teams/det/1995.htm"
"DET","1996","NFL","5-11-0",0.313,-4.1,-4.2,22.8,20.1,7.3,6.6,13.8,-5.5,-12.7,"http://www.pro-football-reference.com/teams/det/1996.htm"
"DET","1997","NFL","9-7-0",0.563,4.6,-2.2,29,-2.5,3.2,11.4,0.1,0.7,11.9,"http://www.pro-football-reference.com/teams/det/1997.htm"
"DET","1998","NFL","5-11-0",0.313,-4.5,2,8.5,2.3,5.4,4.9,3.8,0.9,2.1,"http://www.pro-football-reference.com/teams/det/1998.htm"
"DET","1999","NFL","8-8-0",0.5,-0.1,4.9,-8.5,2.8,2.4,0,2.6,0.3,-2.3,"http://www.pro-football-reference.com/teams/det/1999.htm"
"DET","2000","NFL","9-7-0",0.563,0,-26,-0.8,-19.8,1.5,-14.8,-10.8,2.7,-1.3,"http://www.pro-football-reference.com/teams/det/2000.htm"
"DET","2001","NFL","2-14-0",0.125,-9.6,-15.2,-0.9,14.6,5.9,-10.3,10.6,-1.2,-22.1,"http://www.pro-football-reference.com/teams/det/2001.htm"
"DET","2002","NFL","3-13-0",0.188,-9.1,-23.3,-5.7,34.4,0.4,-16.7,19.4,8.1,-28,"http://www.pro-football-reference.com/teams/det/2002.htm"
"DET","2003","NFL","5-11-0",0.313,-6.8,-18.2,-18.3,10,-9.2,-18.2,1.4,5.9,-13.7,"http://www.pro-football-reference.com/teams/det/2003.htm"
"DET","2004","NFL","6-10-0",0.375,-3.4,-12.8,2.7,4.8,-2.1,-6.2,1.6,7.4,-0.4,"http://www.pro-football-reference.com/teams/det/2004.htm"
"DET","2005","NFL","5-11-0",0.313,-5.7,-8.4,-9.1,5.8,9.6,-8.7,7.6,-4.2,-20.5,"http://www.pro-football-reference.com/teams/det/2005.htm"
"DET","2006","NFL","3-13-0",0.188,-5.8,-5.6,-8.1,23.6,3.6,-6.4,14,2.9,-17.5,"http://www.pro-football-reference.com/teams/det/2006.htm"
"DET","2007","NFL","7-9-0",0.438,-6.1,-9.2,2.7,11.4,8.4,-5.2,10.2,-4,-19.3,"http://www.pro-football-reference.com/teams/det/2007.htm"
"DET","2008","NFL","0-16-0",0,-15.6,-34.6,-13.4,37.9,19.1,-26.4,27.9,-0.2,-54.6,"http://www.pro-football-reference.com/teams/det/2008.htm"
"DET","2009","NFL","2-14-0",0.125,-14.5,-41.2,-3.8,33,4.1,-26.4,20.2,-4.4,-51,"http://www.pro-football-reference.com/teams/det/2009.htm"
"DET","2010","NFL","6-10-0",0.375,-0.4,6.6,-2.3,3.3,4.2,3.2,3.7,0.2,-0.2,"http://www.pro-football-reference.com/teams/det/2010.htm"
"DET","2011","NFL","10-6-0",0.625,5.4,11.6,-3.9,-13.9,0.8,6.4,-8.2,-6.4,8.2,"http://www.pro-football-reference.com/teams/det/2011.htm"
"DET","2012","NFL","4-12-0",0.25,-4.1,17.3,2.6,5.9,8.9,12.3,7.1,-5,0.2,"http://www.pro-football-reference.com/teams/det/2012.htm"
"DET","2013","NFL","7-9-0",0.438,1.2,3,-4.3,7.8,-9.8,0.1,1,-0.9,-1.9,"http://www.pro-football-reference.com/teams/det/2013.htm"
"DTX","1952","NFL","1-11-0",0.083,-20.4,-39.6,1.2,0,25.9,-19.9,14.2,-2.7,-36.7,"http://www.pro-football-reference.com/teams/dtx/1952.htm"
"GNB","1950","NFL","3-9-0",0.25,-13.5,-49.7,-5.8,8.7,3,-29.1,5.9,2.8,-32.2,"http://www.pro-football-reference.com/teams/gnb/1950.htm"
"GNB","1951","NFL","3-9-0",0.25,-10.1,-7.4,-7.1,16.5,6.6,-7.4,10.6,-2.5,-20.5,"http://www.pro-football-reference.com/teams/gnb/1951.htm"
"GNB","1952","NFL","6-6-0",0.5,-1.4,13.5,-8.1,-2.4,-0.7,2.3,-1.5,-3.2,0.6,"http://www.pro-football-reference.com/teams/gnb/1952.htm"
"GNB","1953","NFL","2-9-1",0.208,-11.5,-39.2,-3.7,-8.1,6.1,-20.6,-0.3,0.8,-19.4,"http://www.pro-football-reference.com/teams/gnb/1953.htm"
"GNB","1954","NFL","4-8-0",0.333,-1.4,-11.4,7.6,2.6,11.6,-3.5,7.2,5.2,-5.4,"http://www.pro-football-reference.com/teams/gnb/1954.htm"
"GNB","1955","NFL","6-6-0",0.5,-1.5,-22.4,-2.8,-14.5,7.4,-11.9,-0.5,6.7,-4.7,"http://www.pro-football-reference.com/teams/gnb/1955.htm"
"GNB","1956","NFL","4-8-0",0.333,-6.5,3.9,2,24.6,8.9,3,14.3,6.9,-4.4,"http://www.pro-football-reference.com/teams/gnb/1956.htm"
"GNB","1957","NFL","3-9-0",0.25,-7.8,-23.7,-0.1,-9.9,15.1,-11.7,4.6,1.6,-14.8,"http://www.pro-football-reference.com/teams/gnb/1957.htm"
"GNB","1958","NFL","1-10-1",0.125,-15.8,-26.6,-7.4,32.7,10.2,-17.5,20.3,1.8,-36,"http://www.pro-football-reference.com/teams/gnb/1958.htm"
"GNB","1959","NFL","7-5-0",0.583,0.2,5.1,8.8,-2.4,0.4,7.3,-0.9,0.7,8.9,"http://www.pro-football-reference.com/teams/gnb/1959.htm"
"GNB","1960","NFL","8-4-0",0.667,10.3,21.6,22.2,4.5,-7.8,22,-1.3,-1.6,21.7,"http://www.pro-football-reference.com/teams/gnb/1960.htm"
"GNB","1961","NFL","11-3-0",0.786,12,35.4,22.1,-17.3,-5.4,27.6,-11.6,6.8,46,"http://www.pro-football-reference.com/teams/gnb/1961.htm"
"GNB","1962","NFL","13-1-0",0.929,19.1,18.9,23,-33.2,-8.6,21.4,-20.7,5.8,47.9,"http://www.pro-football-reference.com/teams/gnb/1962.htm"
"GNB","1963","NFL","11-2-1",0.821,11.6,18.4,10,-24.9,-2.6,13.5,-13.6,2.2,29.3,"http://www.pro-football-reference.com/teams/gnb/1963.htm"
"GNB","1964","NFL","8-5-1",0.607,6.9,12.5,21.2,-22.8,-1.8,17.5,-11.6,-6.7,22.3,"http://www.pro-football-reference.com/teams/gnb/1964.htm"
"GNB","1965","NFL","10-3-1",0.75,6.6,0.5,-4.3,-34.3,1.7,-2.1,-15.2,0.7,13.8,"http://www.pro-football-reference.com/teams/gnb/1965.htm"
"GNB","1966","NFL","12-2-0",0.857,12.3,51.2,-2.8,-24.8,-7.7,20.1,-16.2,-1.4,34.9,"http://www.pro-football-reference.com/teams/gnb/1966.htm"
"GNB","1967","NFL","9-4-1",0.679,8.8,7.5,9.9,-31,2.1,8.8,-12.9,8.4,30.1,"http://www.pro-football-reference.com/teams/gnb/1967.htm"
"GNB","1968","NFL","6-7-1",0.464,3.9,20,-5.1,-7.5,-4.2,6,-5.6,-1.7,9.9,"http://www.pro-football-reference.com/teams/gnb/1968.htm"
"GNB","1969","NFL","8-6-0",0.571,3.4,23.6,-0.7,-7.9,-1.9,10.3,-4.6,2.6,17.4,"http://www.pro-football-reference.com/teams/gnb/1969.htm"
"GNB","1970","NFL","6-8-0",0.429,-6.9,-18.3,-11.2,-10,7.1,-14.5,-0.9,1.3,-12.3,"http://www.pro-football-reference.com/teams/gnb/1970.htm"
"GNB","1971","NFL","4-8-2",0.357,-1.7,-3,9.2,19.4,-10.9,4.9,2.2,1.4,4.1,"http://www.pro-football-reference.com/teams/gnb/1971.htm"
"GNB","1972","NFL","10-4-0",0.714,5.6,6.2,-3.7,-2.7,-12.7,-0.5,-8.2,5,12.7,"http://www.pro-football-reference.com/teams/gnb/1972.htm"
"GNB","1973","NFL","5-7-2",0.429,-4.1,-21,-13.1,5.7,0,-15.8,2.3,-0.8,-18.9,"http://www.pro-football-reference.com/teams/gnb/1973.htm"
"GNB","1974","NFL","6-8-0",0.429,0.3,-7.4,-15.8,-9.4,-2.4,-12,-5.7,2.6,-3.7,"http://www.pro-football-reference.com/teams/gnb/1974.htm"
"GNB","1975","NFL","4-10-0",0.286,-4.2,-9,-6.3,2.7,-0.6,-7.7,0.7,0.8,-7.6,"http://www.pro-football-reference.com/teams/gnb/1975.htm"
"GNB","1976","NFL","5-9-0",0.357,-5.8,-26.4,-9.4,-0.4,7,-17.1,3.9,1.6,-19.4,"http://www.pro-football-reference.com/teams/gnb/1976.htm"
"GNB","1977","NFL","4-10-0",0.286,-6.1,-13.6,-19.8,15.8,8.2,-17.1,11.1,4.5,-23.7,"http://www.pro-football-reference.com/teams/gnb/1977.htm"
"GNB","1978","NFL","8-7-1",0.531,-1.3,-7.1,-4.9,-9.6,1.8,-5.8,-3.4,4.3,1.9,"http://www.pro-football-reference.com/teams/gnb/1978.htm"
"GNB","1979","NFL","5-11-0",0.313,-4.4,-10.2,-0.4,10.8,11.1,-5.3,10.9,2.7,-13.6,"http://www.pro-football-reference.com/teams/gnb/1979.htm"
"GNB","1980","NFL","5-10-1",0.344,-8.8,-13.6,-5,22.8,4.1,-9.5,12.8,0.9,-21.4,"http://www.pro-football-reference.com/teams/gnb/1980.htm"
"GNB","1981","NFL","8-8-0",0.5,-2.3,-4.4,-6.8,-5.4,5.3,-5.5,0,1.5,-4,"http://www.pro-football-reference.com/teams/gnb/1981.htm"
"GNB","1982","NFL","5-3-1",0.611,6.3,-5.1,2.2,-1.7,-9,-1.6,-4.9,-2.4,0.9,"http://www.pro-football-reference.com/teams/gnb/1982.htm"
"GNB","1983","NFL","8-8-0",0.5,-0.6,21.8,-1,21.9,14.9,11.9,18.3,-1.7,-8.1,"http://www.pro-football-reference.com/teams/gnb/1983.htm"
"GNB","1984","NFL","8-8-0",0.5,5.1,-4,14.4,-7.1,-1,4.4,-4.2,1,9.6,"http://www.pro-football-reference.com/teams/gnb/1984.htm"
"GNB","1985","NFL","8-8-0",0.5,-1.1,-11.7,7.4,4.9,-3,-3,1.2,-4,-8.2,"http://www.pro-football-reference.com/teams/gnb/1985.htm"
"GNB","1986","NFL","4-12-0",0.25,-10.3,-6.3,-5.7,6.2,-3.6,-6,0.9,-3.6,-10.5,"http://www.pro-football-reference.com/teams/gnb/1986.htm"
"GNB","1987","NFL","5-9-1",0.367,-3,-9.6,-2.9,5.6,-4.8,-6.4,0.3,-0.5,-7.1,"http://www.pro-football-reference.com/teams/gnb/1987.htm"
"GNB","1988","NFL","4-12-0",0.25,-4.7,-16.1,-10.4,-9.4,7,-14,-1.2,-5,-17.8,"http://www.pro-football-reference.com/teams/gnb/1988.htm"
"GNB","1989","NFL","10-6-0",0.625,0.4,1.9,11,8.9,5.5,5.3,7.3,-2.8,-4.7,"http://www.pro-football-reference.com/teams/gnb/1989.htm"
"GNB","1990","NFL","6-10-0",0.375,-4.8,-10.6,-12.9,14.3,1.7,-11.4,8.2,2.7,-17,"http://www.pro-football-reference.com/teams/gnb/1990.htm"
"GNB","1991","NFL","4-12-0",0.25,-2.5,-27.5,-8.6,3,-11.5,-19.8,-3.4,1.3,-15.1,"http://www.pro-football-reference.com/teams/gnb/1991.htm"
"GNB","1992","NFL","9-7-0",0.563,-1.3,0.8,-12.4,15.1,-0.5,-4.8,8.2,-0.7,-13.7,"http://www.pro-football-reference.com/teams/gnb/1992.htm"
"GNB","1993","NFL","9-7-0",0.563,3.6,-7.7,-2.3,-13.6,-6.8,-5.3,-10.7,5.1,10.5,"http://www.pro-football-reference.com/teams/gnb/1993.htm"
"GNB","1994","NFL","9-7-0",0.563,5.9,6,-1.7,-17.9,-5.1,3,-13.1,1.2,17.3,"http://www.pro-football-reference.com/teams/gnb/1994.htm"
"GNB","1995","NFL","11-5-0",0.688,5.6,22.9,-10.8,-2.7,8.9,9.5,1.5,-2.9,5.1,"http://www.pro-football-reference.com/teams/gnb/1995.htm"
"GNB","1996","NFL","13-3-0",0.813,15.4,17.9,0.1,-26.9,-10.9,10,-20.4,9.7,40.1,"http://www.pro-football-reference.com/teams/gnb/1996.htm"
"GNB","1997","NFL","13-3-0",0.813,8.8,21.1,-1.1,-17.3,7.5,11,-6.8,2.1,19.9,"http://www.pro-football-reference.com/teams/gnb/1997.htm"
"GNB","1998","NFL","11-5-0",0.688,5.6,6.7,-14.6,-5.9,-12.9,-2.3,-8.7,2.9,9.3,"http://www.pro-football-reference.com/teams/gnb/1998.htm"
"GNB","1999","NFL","8-8-0",0.5,1,-2,4.5,-5.2,2,0.5,-1.9,0.4,2.8,"http://www.pro-football-reference.com/teams/gnb/1999.htm"
"GNB","2000","NFL","9-7-0",0.563,1.9,4.8,-5.2,0.4,-6.6,0.9,-2.5,4.2,7.6,"http://www.pro-football-reference.com/teams/gnb/2000.htm"
